src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors,Created,Updated
spoc,365690646,00524.01,PC,81.543272,6.912369,10.058,0.018,1471.143375,0.002412,12.983175,0.003306,1.527578,0.761684,1180.996904,161.23894,6,2019-02-26 17:36:59.570179+00:00,2019-03-28 00:04:19.506361+00:00
spoc,71512186,00525.01,PC,90.169892,-8.468093,8.77,0.018,1471.035468,0.003723,14.821751,0.005283,6.071374,0.599665,486.159685,42.113205,6,2019-02-26 17:36:49.384074+00:00,2019-03-27 23:44:38.577676+00:00
spoc,200593988,00526.01,PC,85.3354,11.1946,12.271,0.04,1470.849292,0.004324,7.699087,0.003345,4.380607,0.39642,8072.469566,625.70715,6,2019-02-26 17:36:52.902906+00:00,2019-03-27 23:43:19.333798+00:00
spoc,148228019,00527.01,PC,101.188763,-36.657378,8.236,0.019,1470.738689,0.000423,18.089162,0.000598,2.523193,0.042905,5554.374458,72.318954,6,2019-02-26 17:36:51.189026+00:00,2019-03-27 23:39:18.495643+00:00
spoc,238086647,00510.01,PC,104.9583,-49.507177,8.437,0.019,1492.578165,0.001521,1.352479,0.000156,0.561656,0.151217,329.981324,44.062145,7,2019-03-18 17:05:08.820767+00:00,2019-03-25 21:25:48.822618+00:00
spoc,403693875,00528.01,PC,105.0062,11.0435,13.329,0.059,1469.705671,0.002002,3.524465,0.000652,3.103957,0.160922,21822.783693,1004.7591,6,2019-02-26 17:37:00.149848+00:00,2019-03-21 14:31:52.049325+00:00
spoc,438490744,00529.01,PC,100.256,16.5896,14.277,0.059,1468.4958,0.002003,1.665878,0.000283,4.956738,0.144742,85643.986097,2600.0479,6,2019-02-26 17:37:01.010676+00:00,2019-03-21 14:31:52.044573+00:00
spoc,387690507,00530.01,PC,103.4128,12.8818,13.447,0.04,1470.200137,0.00213,6.388488,0.001123,2.51086,0.188794,27555.572001,1452.0349,6,2019-02-26 17:36:59.937666+00:00,2019-03-21 14:31:52.016553+00:00
spoc,302895996,00531.01,PC,83.1166,15.5561,13.596,0.059,1468.847149,0.002165,0.567995,0.000108,1.408867,0.400217,5208.552517,500.4922,6,2019-02-26 17:36:58.034621+00:00,2019-03-21 14:31:52.002678+00:00
spoc,144700903,00532.01,PC,85.0799,11.5629,12.663,0.04,1470.576303,0.001184,2.326811,0.000249,1.669099,0.169089,8583.056608,368.0338,6,2019-02-26 17:36:51.096236+00:00,2019-03-21 14:31:51.956279+00:00
spoc,440777904,00511.01,PC,108.825066,14.262595,11.249,0.018,1491.696318,0.00066,3.355138,0.000152,3.657982,0.046856,10765.367768,131.62984,7,2019-03-18 17:05:14.774327+00:00,2019-03-20 15:50:13.983293+00:00
spoc,119292328,00512.01,PC,96.646653,-38.606739,8.953,0.017,1492.783555,0.004878,7.187118,0.002616,2.862583,0.505017,299.916814,37.084618,7,2019-03-18 17:05:03.100573+00:00,2019-03-20 15:50:13.950337+00:00
spoc,431999925,00513.01,PC,120.7896,-20.0098,14.782,0.059,1492.93007,0.008993,1.445433,0.000968,3.684343,0.720241,16635.28994,2183.4067,7,2019-03-18 17:05:14.653120+00:00,2019-03-20 15:50:13.926867+00:00
spoc,366576758,00514.01,PC,127.882981,11.922295,13.598,0.018,1495.846027,0.00294,11.388472,0.004193,3.8512,0.322052,17119.675568,970.04205,7,2019-03-18 17:05:13.505537+00:00,2019-03-20 15:50:13.805850+00:00
spoc,366622912,00515.01,PC,128.067122,11.630687,13.725,0.019,1493.28254,0.001202,3.115247,0.000286,2.299143,0.104384,25478.152935,814.3786,7,2019-03-18 17:05:13.630062+00:00,2019-03-20 15:50:13.739902+00:00
spoc,318937509,00516.01,PC,112.3815,2.8481,14.15,0.059,1492.649974,0.000949,1.04855,7.3e-05,1.062799,0.058793,34644.953978,2105.8394,7,2019-03-18 17:05:12.042218+00:00,2019-03-20 15:50:13.707244+00:00
spoc,308307606,00517.01,PC,120.199967,-60.865677,13.151,0.018,1496.577842,0.003205,15.00263,0.004596,2.451605,0.266214,10534.36713,1028.2451,7,2019-03-18 17:05:11.812022+00:00,2019-03-20 15:50:13.702491+00:00
spoc,264979636,00518.01,PC,115.716835,8.866962,10.116,0.018,1495.790236,0.003243,17.87897,0.004585,2.124101,0.809095,976.801579,136.64546,7,2019-03-18 17:05:09.782723+00:00,2019-03-20 15:50:13.344082+00:00
spoc,218795833,00519.01,PC,124.607,-19.6629,14.533,0.059,1491.877254,0.000411,1.265223,3.6e-05,1.240773,0.032097,139604.159278,2458.298,7,2019-03-18 17:05:07.690774+00:00,2019-03-20 15:50:13.283615+00:00
spoc,148479278,00520.01,PC,102.658035,-37.960237,9.373,0.018,1491.707119,0.003087,0.522797,0.000125,2.014599,0.467167,139.104527,18.818766,7,2019-03-18 17:05:04.748326+00:00,2019-03-20 15:50:12.894110+00:00
spoc,27649847,00521.01,PC,123.3438,12.2217,12.429,0.168,1492.722769,0.00257,1.542131,0.000295,1.112434,0.281309,2384.399892,289.33447,7,2019-03-18 17:05:00.377999+00:00,2019-03-20 15:50:12.582036+00:00
spoc,19451711,00522.01,PC,124.602799,-7.571285,7.359,0.019,1491.704967,0.001292,0.397554,4.2e-05,1.712397,0.300345,107.215193,9.371282,7,2019-03-18 17:05:00.193935+00:00,2019-03-20 15:50:12.544981+00:00
spoc,161477033,00553.01,PC,73.260995,-45.540671,10.018,0.018,1443.221518,0.003863,14.058151,0.005392,3.514627,0.849132,858.616845,109.45815,5,2019-02-26 16:21:07.711360+00:00,2019-03-19 17:33:11.407204+00:00
spoc,407966340,00554.01,PC,60.747939,9.208501,6.414,0.018,1442.619254,0.0019,7.048602,0.001508,3.287855,0.254539,319.089351,25.285463,5,2019-02-26 16:21:15.723018+00:00,2019-03-19 17:33:11.397781+00:00
spoc,170849515,00555.01,PC,70.3398,-32.3203,14.915,0.061,1438.148808,0.001631,1.941285,0.00022,1.778645,0.140177,37131.739763,1773.447,5,2019-02-26 16:21:08.400164+00:00,2019-03-19 17:33:11.275302+00:00
spoc,59003115,00556.01,PC,57.225286,13.483566,11.225,0.018,1439.0759,0.00574,2.294185,0.000938,2.750763,0.652343,697.472004,94.25027,5,2019-02-26 16:21:04.933182+00:00,2019-03-19 17:33:11.167130+00:00
spoc,55488511,00557.01,PC,59.0172,-10.272,11.632,0.04,1439.541685,0.002597,3.345431,0.000626,0.989233,0.623719,1625.246979,219.4038,5,2019-02-26 16:21:04.643045+00:00,2019-03-19 17:33:11.158501+00:00
spoc,281909674,00534.01,PC,102.721137,-5.086445,14.347,0.018,1470.81495,0.006312,4.034793,0.002576,2.935156,0.561722,16956.554385,2158.7617,6,2019-02-26 17:36:56.559699+00:00,2019-03-15 00:58:12.026641+00:00
spoc,280210963,00535.01,PC,100.765678,-1.296439,14.725,0.02,1471.022094,0.004864,2.827895,0.001353,2.917883,0.373583,62881.941723,5632.3027,6,2019-02-26 17:36:56.469057+00:00,2019-03-15 00:58:12.022014+00:00
spoc,234825296,00536.01,PC,97.720408,0.226919,13.778,0.019,1473.381836,0.004741,9.246063,0.00685,2.410783,0.417757,13678.666105,1863.4429,6,2019-02-26 17:36:53.697796+00:00,2019-03-15 00:58:11.989572+00:00
spoc,234112540,00537.01,PC,101.277249,0.815248,13.418,0.018,1470.418354,0.002562,4.037678,0.001046,2.468802,0.237353,16013.756675,1046.6681,6,2019-02-26 17:36:53.605656+00:00,2019-03-15 00:58:11.984974+00:00
spoc,237751146,00538.01,PC,104.3317,4.029,14.146,0.059,1469.915423,0.003011,1.669965,0.000425,2.731172,0.211828,26094.702288,1751.5109,6,2019-02-26 17:36:54.065907+00:00,2019-03-15 00:58:11.980348+00:00
spoc,238004786,00539.01,PC,102.568448,-53.005629,10.544,0.018,1468.352187,0.002198,0.309543,6.2e-05,1.151041,0.362077,307.632657,37.377514,6,2019-02-26 17:36:54.158652+00:00,2019-03-15 00:58:11.971131+00:00
spoc,143271144,00541.01,PC,90.727497,-30.832956,14.604,0.019,1469.176584,0.004886,1.352966,0.000533,1.820567,0.340394,14841.399146,3080.9304,6,2019-02-26 17:36:51.004886+00:00,2019-03-15 00:58:11.906396+00:00
spoc,49771092,00542.01,PC,96.066219,-28.134667,14.739,0.019,1469.060024,0.003,1.63127,0.000422,1.194244,0.364444,16058.49046,2055.5278,6,2019-02-26 17:36:48.416958+00:00,2019-03-15 00:58:11.864366+00:00
spoc,53593457,00543.01,PC,100.306,-3.9255,15.183,0.06,1468.332102,0.003362,0.530893,0.000146,1.910177,0.234509,33453.597195,3058.0403,6,2019-02-26 17:36:49.035103+00:00,2019-03-15 00:58:11.850475+00:00
spoc,50618703,00544.01,PC,82.289925,-0.34256,9.577,0.018,1469.758806,0.001543,1.548214,0.000198,1.216062,0.129462,865.599307,63.14923,6,2019-02-26 17:36:48.548903+00:00,2019-03-15 00:58:11.845861+00:00
spoc,37168957,00545.01,PC,98.172412,-0.031587,14.165,0.018,1470.175133,0.001927,1.899994,0.00032,2.406097,0.159322,33129.114243,1674.9408,6,2019-02-26 17:36:47.450384+00:00,2019-03-15 00:58:11.827272+00:00
spoc,36440357,00546.01,PC,102.194661,-0.672775,13.118,0.019,1475.332024,0.002959,9.198554,0.004151,4.403735,0.293327,18326.876374,943.7915,6,2019-02-26 17:36:46.936784+00:00,2019-03-15 00:58:11.818002+00:00
spoc,36352297,00547.01,PC,102.079884,-3.102146,12.989,0.02,1469.067593,0.000856,1.509017,0.000109,2.474587,0.064258,24016.327449,479.60803,6,2019-02-26 17:36:46.724916+00:00,2019-03-15 00:58:11.808695+00:00
spoc,42821097,00548.01,PC,97.033583,-0.170683,13.098,0.018,1468.686297,0.003721,3.895456,0.001237,4.766844,0.301801,7339.557484,442.88776,6,2019-02-26 17:36:47.817399+00:00,2019-03-15 00:58:11.803998+00:00
spoc,32830028,00549.01,PC,86.7522,-24.8422,14.31,0.059,1468.344415,0.000477,0.516278,2.1e-05,0.565611,0.106334,20289.210823,1032.7452,6,2019-02-26 17:36:46.389251+00:00,2019-03-15 00:58:11.799342+00:00
spoc,452866790,00488.01,PC,120.5953,3.3388,11.13,0.043,1492.202188,0.002097,1.198126,0.000192,1.059702,0.517039,1050.989348,125.17376,7,2019-03-08 14:44:10.406715+00:00,2019-03-14 21:21:14.813105+00:00
spoc,453211454,00509.01,PC,117.92497,9.386054,7.905,0.018,1494.445731,0.001498,18.119809,0.002151,3.669772,0.189904,891.412821,42.6545,7,2019-03-08 14:44:10.452623+00:00,2019-03-14 21:21:14.808510+00:00
spoc,455096220,00489.01,PC,123.250764,4.787023,11.845,0.018,1492.341364,0.000899,3.646774,0.000246,3.909439,0.078559,9768.142809,168.00822,7,2019-03-08 14:44:10.497164+00:00,2019-03-14 21:21:14.803903+00:00
spoc,455135327,00490.01,PC,123.949894,5.836719,9.911,0.019,1491.915755,0.000266,2.810577,5.7e-05,2.206894,0.016816,10758.744689,83.44645,7,2019-03-08 14:44:10.541647+00:00,2019-03-14 21:21:14.799266+00:00
spoc,468987719,00491.01,PC,128.92574,10.206657,12.712,0.018,1493.547133,0.001036,3.333395,0.000286,3.154608,0.092968,15273.253893,345.08374,7,2019-03-08 14:44:10.630789+00:00,2019-03-14 21:21:14.789960+00:00
spoc,17746821,00492.01,PC,118.063416,12.139402,11.274,0.018,1493.168623,0.001231,3.122001,0.000285,3.813578,0.079483,6754.43285,132.66994,7,2019-03-08 14:44:06.777684+00:00,2019-03-14 21:21:14.780552+00:00
spoc,19025965,00493.01,PC,119.627943,12.883454,11.35,0.018,1493.31843,0.002594,5.947773,0.001378,2.11695,0.443768,2996.516811,272.20627,7,2019-03-08 14:44:06.822701+00:00,2019-03-14 21:21:14.775888+00:00
spoc,19519368,00494.01,PC,124.69586,-6.785861,10.039,0.019,1493.296407,0.003535,1.701876,0.000465,1.837945,0.449351,447.04786,51.63069,7,2019-03-08 14:44:06.867568+00:00,2019-03-14 21:21:14.771285+00:00
spoc,22529346,00495.01,PC,107.600274,-39.097387,10.038,0.018,1491.99869,0.000125,1.274931,1.2e-05,2.916478,0.009414,17386.841539,70.91662,7,2019-03-08 14:44:06.925458+00:00,2019-03-14 21:21:14.762069+00:00
spoc,88977253,00496.01,PC,123.097667,-5.768655,12.296,0.019,1492.708311,0.000567,2.767691,0.000112,1.876437,0.042975,22690.263354,564.17865,7,2019-03-08 14:44:07.538638+00:00,2019-03-14 21:21:14.701612+00:00
spoc,108645766,00497.01,PC,112.4454,-28.4832,13.171,0.059,1492.914449,0.006628,2.974175,0.001636,3.031634,0.343247,11707.257241,1687.3541,7,2019-03-08 14:44:07.713003+00:00,2019-03-14 21:21:14.683145+00:00
spoc,121338379,00498.01,PC,129.09088,-3.860234,9.527,0.018,1491.89175,0.000553,0.275043,1.2e-05,0.7559,0.060879,995.21818,63.576267,7,2019-03-08 14:44:07.755970+00:00,2019-03-14 21:21:14.678417+00:00
spoc,123702439,00499.01,PC,115.63884,-43.553839,10.101,0.019,1500.10736,0.001567,8.521168,0.002075,2.766093,0.427255,1515.222629,107.12024,7,2019-03-08 14:44:07.845334+00:00,2019-03-14 21:21:14.669187+00:00
spoc,134200185,00500.01,PC,106.558238,-47.587196,9.32492,0.017959,1491.96185,0.002838,0.548213,0.000119,1.077637,0.204236,230.896794,34.00036,7,2019-03-08 14:44:08.011197+00:00,2019-03-14 21:21:14.650685+00:00
spoc,134537478,00501.01,PC,108.301483,-42.409744,10.36,0.018,1493.272086,0.000263,1.710026,3.4e-05,2.199119,0.015975,11615.427535,77.65633,7,2019-03-08 14:44:08.098053+00:00,2019-03-14 21:21:14.641453+00:00
spoc,172193428,00502.01,PC,98.531997,-28.404207,10.328,0.018,1493.776367,0.001612,2.941821,0.000381,1.543592,0.093928,2206.013235,280.13928,7,2019-03-08 14:44:08.321561+00:00,2019-03-14 21:21:14.618348+00:00
spoc,186812530,00503.01,PC,124.32041,12.601365,9.187,0.018,1492.053368,0.000563,3.677469,0.000158,1.835655,0.044764,3648.055302,124.4756,7,2019-03-08 14:44:08.643986+00:00,2019-03-14 21:21:14.581234+00:00
spoc,219164808,00504.01,PC,90.774153,-52.08437,9.757,0.078,1491.724059,0.000758,1.677303,9.2e-05,2.622396,0.057958,3282.25479,57.71929,7,2019-03-08 14:44:08.688670+00:00,2019-03-14 21:21:14.576539+00:00
spoc,268644785,00505.01,PC,117.415037,-52.120453,10.667,0.018,1494.135246,0.000429,3.329371,0.000118,4.049481,0.035538,11042.786131,96.789505,7,2019-03-08 14:44:09.260909+00:00,2019-03-14 21:21:14.511566+00:00
spoc,274138511,00506.01,PC,116.687019,6.445668,10.378,0.018,1492.500001,0.003381,2.774207,0.000722,2.393565,0.531679,693.389889,66.471954,7,2019-03-08 14:44:09.305659+00:00,2019-03-14 21:21:14.506984+00:00
spoc,348538431,00507.01,PC,121.6294,-15.7646,13.237,0.047,1492.096537,0.000239,0.899485,1.6e-05,1.196347,0.0193,68222.535284,1121.6317,7,2019-03-08 14:44:09.802135+00:00,2019-03-14 21:21:14.451277+00:00
spoc,425206121,00508.01,PC,111.509536,7.61582,9.643,0.019,1494.135425,0.000307,4.611884,0.000121,4.202993,0.025055,10364.050547,71.50895,7,2019-03-08 14:44:10.317399+00:00,2019-03-14 21:21:14.310772+00:00
spoc,4616072,00466.01,PC,101.994258,-21.910706,12.829,0.018,1469.061662,0.002086,4.18599,0.000656,2.846073,0.152545,12941.972915,555.39667,6,2019-02-22 14:51:22.054097+00:00,2019-02-26 17:50:02.467216+00:00
spoc,20178111,00467.01,PC,89.897514,-40.39577,10.244,0.018,1468.622239,0.001911,1.734422,0.000265,2.183707,0.104703,1813.322633,142.08736,6,2019-02-22 14:51:22.145938+00:00,2019-02-26 17:50:02.458189+00:00
spoc,33521996,00468.01,PC,88.146797,-19.031654,13.292,0.018,1469.31168,0.000545,3.325285,0.000149,1.99828,0.045672,36142.733892,526.0874,6,2019-02-22 14:51:22.324939+00:00,2019-02-26 17:50:02.440275+00:00
spoc,33692729,00469.01,PC,93.058225,-14.650035,8.719,0.019,1474.567411,0.001922,13.632935,0.00264,4.422229,0.176513,1207.715363,56.476704,6,2019-02-22 14:51:22.369411+00:00,2019-02-26 17:50:02.435800+00:00
spoc,37770169,00470.01,PC,94.009658,-25.031129,10.65,0.018,1474.492121,0.002071,12.194398,0.002908,3.137287,0.334608,2609.354512,144.83018,6,2019-02-22 14:51:22.459219+00:00,2019-02-26 17:50:02.426723+00:00
spoc,47911178,00471.01,PC,98.351101,-23.486203,9.776,0.018,1470.303946,0.000269,3.585617,8.4e-05,2.720185,0.02,12321.045878,75.38276,6,2019-02-22 14:51:22.637133+00:00,2019-02-26 17:50:02.408829+00:00
spoc,52280468,00472.01,PC,99.866803,-33.540286,12.29,0.018,1468.725188,6.5e-05,0.56826,3e-06,1.093578,0.005602,82635.600105,403.07355,6,2019-02-22 14:51:22.726548+00:00,2019-02-26 17:50:02.399831+00:00
spoc,52640302,00473.01,PC,101.115035,-32.858403,11.988,0.018,1469.590346,0.000669,1.573285,8.8e-05,2.440019,0.050125,17145.070651,284.49948,6,2019-02-22 14:51:22.771029+00:00,2019-02-26 17:50:02.395299+00:00
spoc,59843967,00474.01,PC,94.112075,-22.546884,12.696,0.018,1468.52065,0.000797,2.516825,0.000167,2.534952,0.066669,17324.826372,307.00836,6,2019-02-22 14:51:22.815239+00:00,2019-02-26 17:50:02.390787+00:00
spoc,156987351,00476.01,PC,99.581432,-47.613869,8.853,0.02,1469.873622,0.001779,3.062959,0.000493,3.926219,0.061298,6560.316755,333.77582,6,2019-02-22 14:51:23.267561+00:00,2019-02-26 17:50:02.344634+00:00
spoc,170102285,00477.01,PC,101.127585,-42.761845,11.682,0.018,1470.661164,0.000354,2.944405,9.9e-05,2.45336,0.028374,21404.512981,183.15036,6,2019-02-22 14:51:23.401011+00:00,2019-02-26 17:50:02.330690+00:00
spoc,172464366,00478.01,PC,100.158828,-27.571419,11.056,0.018,1470.046418,0.000448,2.921685,0.000125,3.17791,0.030233,17562.44572,227.46902,6,2019-02-22 14:51:23.489752+00:00,2019-02-26 17:50:02.321364+00:00
spoc,306362738,00479.01,PC,91.089454,-16.965303,10.77,0.018,1470.819699,0.000351,2.781764,9.6e-05,2.140641,0.02533,13196.879958,123.6283,6,2019-02-22 14:51:23.937013+00:00,2019-02-26 17:50:02.274767+00:00
spoc,317548889,00480.01,PC,88.378664,-16.264964,6.781,0.02,1469.565838,0.002004,6.866196,0.001569,3.556117,0.461265,345.232052,25.932364,6,2019-02-22 14:51:23.983060+00:00,2019-02-26 17:50:02.270104+00:00
spoc,339672028,00481.01,PC,110.512484,-57.384861,9.37,0.018,1470.316373,0.000823,10.331624,0.001158,5.817689,0.078783,4590.231151,67.77662,6,2019-02-22 14:51:24.072184+00:00,2019-02-26 17:50:02.260819+00:00
spoc,365639282,00482.01,PC,81.3986,8.4409,13.088,0.066,1472.41279,0.004222,10.8717,0.00594,2.943958,0.429073,14603.37238,1752.6406,6,2019-02-22 14:51:24.294809+00:00,2019-02-26 17:50:02.237387+00:00
spoc,393414358,00483.01,PC,94.336431,-38.323257,10.417,0.018,1469.697416,0.000664,4.378015,0.000271,5.415178,0.058142,7120.322643,63.151173,6,2019-02-22 14:51:24.567153+00:00,2019-02-26 17:50:02.228038+00:00
spoc,427348923,00484.01,PC,83.531989,-0.207845,11.617,0.018,1468.427009,0.004125,4.730624,0.001619,4.319769,0.485811,2136.204613,160.96643,6,2019-02-22 14:51:24.657126+00:00,2019-02-26 17:50:02.218802+00:00
spoc,427352241,00485.01,PC,83.623049,-4.414893,9.969,0.018,1468.825486,0.002161,1.264563,0.00023,2.263794,0.16145,1627.93774,106.862656,6,2019-02-22 14:51:24.701952+00:00,2019-02-26 17:50:02.214066+00:00
spoc,425934411,00142.01,PC,4.60579,-62.847886,14.672,0.018,1325.489793,0.000851,0.853319,2.4e-05,1.139772,0.074358,27850.118196,1655.4967,2 1,2018-10-22 18:35:46.048871+00:00,2019-02-25 16:43:43.659027+00:00
spoc,7624182,00412.01,PC,64.311397,-38.844151,8.768,0.019,1411.815795,0.00066,1.108467,5.2e-05,1.099309,0.139281,859.958482,34.553566,4,2019-01-31 17:54:44.305199+00:00,2019-02-08 20:03:31.361260+00:00
spoc,1129033,00398.01,PC,37.155148,-7.060682,9.502,0.017,1410.984711,8.2e-05,1.360025,7e-06,2.156334,0.007497,16380.624812,42.159786,4,2019-01-31 17:54:44.010882+00:00,2019-02-08 19:51:14.421911+00:00
spoc,257567854,00403.01,PC,52.818043,-23.819696,11.164,0.018,1411.901592,0.000546,3.532822,0.000138,3.44312,0.046901,11283.619423,137.88638,4,2019-01-31 17:54:49.881292+00:00,2019-02-08 19:51:14.417490+00:00
spoc,250386181,00390.01,PC,30.114395,-4.985569,9.88,0.019,1412.374564,0.000777,1.470258,7.9e-05,1.37737,0.065475,2586.506638,97.61957,4,2019-01-31 17:54:49.812925+00:00,2019-02-08 19:51:14.328917+00:00
spoc,260271203,00207.01,PC,94.218078,-58.229816,13.42,0.019,1414.835781,0.00103,5.649621,0.000499,4.153365,0.074243,47439.1858,753.47375,4,2019-01-31 17:54:50.239143+00:00,2019-02-08 19:51:14.306805+00:00
spoc,178155732,00396.02,PC,42.984364,-30.814529,5.91,0.019,1412.77464,0.002032,3.586159,0.000501,2.718758,0.175932,202.98306,20.501322,4,2019-01-31 17:54:49.000958+00:00,2019-02-08 19:51:14.302386+00:00
spoc,178155732,00396.01,PC,42.984364,-30.814529,5.91,0.019,1415.634283,0.001447,5.97188,0.000771,2.812894,0.287702,316.022226,26.024124,4,2019-01-31 17:54:48.988833+00:00,2019-02-08 19:51:14.297952+00:00
spoc,166833457,00404.01,PC,58.428804,-34.328198,12.315,0.019,1413.166675,0.000463,2.962482,0.000103,1.931425,0.029495,28072.631654,353.9316,4,2019-01-31 17:54:47.890426+00:00,2019-02-08 19:51:14.289066+00:00
spoc,98796344,00455.01,PC,45.4642,-16.5934,8.64,0.018,1412.708786,0.00091,5.358807,0.000351,1.364837,0.188153,2498.079231,168.20534,4,2019-01-31 17:54:46.153643+00:00,2019-02-08 19:51:14.249100+00:00
spoc,120896927,00402.01,PC,36.868245,-27.635184,8.26509,0.017027,1411.463494,0.00277,4.755833,0.000856,2.573288,0.314131,406.143083,36.74893,4,2019-01-31 17:54:46.302591+00:00,2019-02-08 19:51:14.244680+00:00
spoc,120896927,00402.02,PC,36.868245,-27.635184,8.26509,0.017027,1414.547596,0.002227,17.2148,,2.048477,0.488976,609.416369,61.613567,4,2019-01-31 17:54:46.314686+00:00,2019-02-08 19:51:14.240360+00:00
spoc,89256802,00457.01,PC,58.7249,-26.4237,13.801,0.273,1411.56089,0.001288,1.176044,0.000103,0.982435,0.097701,15114.523729,1592.3192,4,2019-01-31 17:54:45.972630+00:00,2019-02-08 19:51:14.213795+00:00
spoc,64071894,00458.01,PC,39.135794,-22.245123,9.595,0.018,1414.163706,0.002296,17.529885,0.003168,2.174637,0.349883,1272.536936,125.4492,4,2019-01-31 17:54:45.476150+00:00,2019-02-08 19:51:14.204940+00:00
spoc,38603673,00459.01,PC,64.414947,-61.39211,9.542,0.021,1413.04999,0.001967,4.428047,0.000654,0.917873,0.426928,684.989673,83.96569,4,2019-01-31 17:54:45.018082+00:00,2019-02-08 19:51:14.200531+00:00
spoc,35857242,00400.01,PC,41.63909,-0.463937,11.263,0.018,1413.315221,0.000913,3.634653,0.000217,4.004575,0.068333,8885.292377,158.51228,4,2019-01-31 17:54:44.788426+00:00,2019-02-08 19:51:14.178271+00:00
spoc,9804616,00460.01,PC,47.6431,-9.2768,14.121,0.04,1411.065871,0.000479,0.516835,1.6e-05,0.936413,0.044024,33190.706911,1349.0933,4,2019-01-31 17:54:44.351597+00:00,2019-02-08 19:51:14.173832+00:00
spoc,4646810,00461.01,PC,38.272058,-10.351773,8.81803,0.016797,1416.345972,0.00194,14.490034,0.002807,1.59402,0.35676,904.80174,96.06468,4,2019-01-31 17:54:44.224247+00:00,2019-02-08 19:51:14.169418+00:00
spoc,420049884,00462.01,PC,36.276352,1.323725,10.605,0.018,1414.821002,0.004905,4.106842,0.001393,3.142685,0.698093,914.990786,103.69129,4,2019-01-31 17:54:53.838334+00:00,2019-02-08 19:51:14.129579+00:00
spoc,176778112,00408.01,PC,47.827948,-35.628053,9.572,0.019,1411.537711,0.001846,1.339129,0.000168,1.708888,0.142557,957.910353,76.97738,4,2019-01-31 17:54:48.294460+00:00,2019-02-08 19:51:14.111926+00:00
spoc,176831592,00463.01,PC,48.956916,-32.802464,9.062,0.021,1411.535068,0.001297,1.266876,9.7e-05,1.976753,0.082404,3508.552918,124.85697,4,2019-01-31 17:54:48.413042+00:00,2019-02-08 19:51:14.107502+00:00
spoc,422655579,00388.01,PC,29.263334,0.758835,10.141,0.018,1413.143411,0.000853,2.903458,0.00019,5.047564,0.064912,4657.875762,101.2635,4,2019-01-31 17:54:53.872381+00:00,2019-02-08 19:51:14.098705+00:00
spoc,398733009,00464.01,PC,32.16976,-9.046048,15.722,0.029,1411.561846,0.00143,0.818498,8.2e-05,0.944231,0.133635,54403.635797,4370.912,4,2019-01-31 17:54:53.609784+00:00,2019-02-08 19:51:14.089857+00:00
spoc,382391899,00391.01,PC,43.688073,-10.89808,11.008,0.018,1411.092942,0.000209,1.95512,2.7e-05,1.814349,0.014709,20043.855197,127.17992,4,2019-01-31 17:54:53.297491+00:00,2019-02-08 19:51:14.085428+00:00
